"HOUSE_ID","HousePrice","StoreArea","BasementArea","LawnArea","StreetHouseFront","Location","ConnectivityType","BuildingType","ConstructionYear","EstateType","SellingYear","Rating","SaleType"
"0719",200000,968,500,11643,91,"RK Puram","Driveway","MultiStoreyBuilding",1969,"Other",2009,5,"NewHouse"
"0720",181000,470,0,10839,100,"Karol Bagh","Byway","IndividualHouse",1997,"Other",2008,6,"NewHouse"
"0721",193500,509,448,13000,100,"RK Puram","Byway","IndividualHouse",1968,"Other",2009,6,"NewHouse"
"0722",148500,440,311,2289,24,"Model Town","Byway","RowHouses",1978,"Other",2009,6,"NewHouse"
"0723",96500,200,0,10594,55,"Ina Colony","Byway","IndividualHouse",1926,"SemiPrivate",2007,5,"NewHouse"
"0724",164000,492,427,12134,152,"Karol Bagh","Byway","IndividualHouse",1988,"Other",2010,8,"NewHouse"
"0725",167900,630,686,9650,80,"Tilak Nagar","Byway","IndividualHouse",1977,"Other",2009,6,"NewHouse"
"0726",129900,624,521,9100,70,"RK Puram","Frontage road","IndividualHouse",1958,"Other",2006,5,"NewHouse"
"0727",252678,644,822,8640,72,"Bawana","Byway","IndividualHouse",2009,"Other",2009,7,"FirstResale"
"0728",193000,588,633,9179,68,"India Gate","Byway","IndividualHouse",1999,"Other",2008,7,"SecondResale"
"0729",124000,336,25,9204,71,"RK Puram","Byway","IndividualHouse",1963,"Other",2008,5,"NewHouse"
"0730",134000,322,250,8250,55,"Timarpur","Frontage road","IndividualHouse",1968,"Other",2008,5,"NewHouse"
"0731",485000,820,0,13518,104,"Okhla Indl Estate","Byway","IndividualHouse",2008,"Other",2009,9,"FirstResale"
"0732",180000,393,0,7875,63,"Karol Bagh","Byway","IndividualHouse",2003,"Other",2006,7,"NewHouse"
"0733",316600,612,1441,12327,79,"Lodhi Colony","Byway","IndividualHouse",1983,"Other",2009,8,"NewHouse"
"0734",206900,576,500,11075,85,"RK Puram","Byway","IndividualHouse",1969,"Other",2008,6,"NewHouse"
"0735",188700,240,326,11988,74,"Ina Colony","Byway","IndividualHouse",1934,"Other",2008,6,"NewHouse"
"0736",339750,836,789,10800,85,"Bawana","Byway","IndividualHouse",2007,"Other",2008,8,"FirstResale"
"0737",141000,300,179,7945,70,"RK Puram","Byway","IndividualHouse",1959,"Other",2006,5,"NewHouse"
"0738",383970,792,984,9965,77,"India Gate","Byway","IndividualHouse",2007,"Other",2007,7,"FirstResale"
"0739",233170,644,0,9541,79,"Okhla Indl Estate","Byway","IndividualHouse",2009,"Other",2009,7,"FirstResale"
"0740",128500,660,360,12358,NA,"Burari","Frontage road","IndividualHouse",1941,"Other",2007,5,"NewHouse"
"0741",185000,540,442,9120,76,"Tilak Nagar","Byway","IndividualHouse",1974,"Other",2008,6,"NewHouse"
"0742",307000,636,1369,10084,75,"Bawana","Byway","IndividualHouse",2004,"Other",2007,8,"NewHouse"
"0743",175500,474,0,2628,36,"Okhla Indl Estate","Byway","RowHouses",2003,"Other",2010,7,"NewHouse"
"0744",143000,315,196,10496,78,"RK Puram","Driveway","IndividualHouse",1949,"GovernmentBuild",2007,6,"NewHouse"
"0745",150900,574,936,12640,55,"Vasant Vihar","Byway","MultiStoreyBuilding",1976,"Other",2006,6,"NewHouse"
"0746",185000,413,714,11207,70,"Karol Bagh","Byway","IndividualHouse",1997,"Other",2006,6,"NewHouse"
"0747",170000,418,1071,10010,77,"Vasant Vihar","Byway","IndividualHouse",1974,"Other",2006,5,"NewHouse"
"0748",227680,554,0,12274,91,"Bawana","Byway","IndividualHouse",2008,"Other",2008,7,"FirstResale"
"0749",113000,280,0,6380,58,"Chhatarpur","Byway","IndividualHouse",1922,"Other",2006,5,"NewHouse"
"0750",157900,301,608,9750,75,"RK Puram","Byway","IndividualHouse",1958,"Other",2007,6,"NewHouse"
"0751",187500,565,1036,5814,NA,"Mundka","Byway","RowHousesE",1984,"Other",2009,8,"SecondResale"
"0752",100000,288,432,7150,65,"RK Puram","Byway","IndividualHouse",1967,"GovernmentBuild",2009,5,"NewHouse"
"0753",137000,275,486,11425,NA,"RK Puram","Byway","IndividualHouse",1954,"Other",2006,5,"NewHouse"
"0754",79000,0,544,4270,70,"Jama Masjid","Byway","IndividualHouse",1931,"Other",2007,3,"NewHouse"
"0755",224900,598,0,12137,48,"India Gate","Byway","IndividualHouse",1998,"Other",2010,7,"NewHouse"
"0756",131500,352,0,12150,81,"Burari","Byway","IndividualHouse",1954,"Other",2008,5,"NewHouse"
"0757",191000,437,16,3182,43,"Adarsh Nagar","Byway","RowHousesE",2005,"Other",2008,7,"NewHouse"
"0758",317000,852,0,9591,76,"Okhla Indl Estate","Byway","IndividualHouse",2004,"Other",2007,8,"NewHouse"
"0759",160000,1418,5644,63887,313,"Jama Masjid","Frontage road","IndividualHouse",2008,"Other",2008,10,"FirstResale"
"0760",147000,576,595,8872,72,"RK Puram","Byway","IndividualHouse",1965,"Other",2008,5,"NewHouse"
"0761",244000,516,1880,13651,95,"RK Puram","Byway","IndividualHouse",1973,"Other",2007,7,"NewHouse"
"0762",169900,888,539,12328,NA,"Vasant Vihar","Byway","IndividualHouse",1976,"Other",2010,6,"NewHouse"
"0763",140000,271,120,9600,80,"RK Puram","Byway","IndividualHouse",1950,"SemiPrivate",2009,6,"NewHouse"
"0764",160000,484,936,17400,80,"Vasant Vihar","Byway","IndividualHouse",1977,"Other",2006,5,"NewHouse"
"0765",118964,410,0,7018,64,"Lodhi Colony","Byway","MultiStoreyBuilding",1979,"Other",2009,5,"FourthResale"
"0766",274725,422,0,23257,168,"Karol Bagh","Byway","IndividualHouse",2006,"Other",2006,7,"FirstResale"
"0767",170000,566,626,10800,60,"Burari","Byway","IndividualHouse",1936,"Other",2006,5,"NewHouse"
"0768",207000,484,720,8198,59,"Okhla Indl Estate","Byway","RowHousesE",2004,"Other",2008,7,"NewHouse"
"0769",137450,216,264,6171,51,"Rohini","Byway","IndividualHouse",1925,"SemiPrivate",2009,6,"NewHouse"
"0770",220000,660,1334,8814,68,"India Gate","Byway","IndividualHouse",2006,"Other",2009,7,"SecondResale"
"0771",110000,352,185,7015,NA,"Chhatarpur","Byway","IndividualHouse",1950,"Other",2009,5,"NewHouse"
"0772",165000,540,442,9500,100,"RK Puram","Driveway","IndividualHouse",1964,"PrivateBuilder",2007,6,"NewHouse"
"0773",342643,840,0,16259,111,"Okhla Indl Estate","Byway","IndividualHouse",2006,"Other",2006,9,"FirstResale"
"0774",137500,252,0,11600,80,"Ina Colony","Byway","IndividualHouse",1922,"Other",2006,4,"NewHouse"
"0775",132000,252,377,13300,70,"RK Puram","Byway","IndividualHouse",1956,"Other",2007,5,"NewHouse"
"0776",138000,480,746,8072,60,"India Gate","Byway","IndividualHouse",1994,"Other",2009,5,"NewHouse"
"0777",82500,539,262,12342,NA,"Jama Masjid","Byway","IndividualHouse",1940,"Other",2009,4,"NewHouse"
"0778",230000,429,0,8738,66,"Karol Bagh","Byway","IndividualHouse",1999,"Other",2006,7,"NewHouse"
"0779",164000,240,364,7128,53,"Ina Colony","Byway","IndividualHouse",1941,"SemiPrivate",2007,7,"NewHouse"
"0780",142500,484,0,13072,63,"Lodhi Colony","Interstate Highway","IndividualHouse",2005,"Other",2006,6,"SecondResale"
"0781",150500,484,532,8800,61,"India Gate","Byway","IndividualHouse",1977,"Other",2009,5,"NewHouse"
"0782",148000,312,0,8760,73,"RK Puram","Byway","IndividualHouse",1959,"Other",2010,6,"NewHouse"
"0783",125000,504,1332,9100,70,"Timarpur","Interstate Highway","MultiStoreyBuilding",1963,"Other",2006,5,"SecondResale"
"0784",180000,484,1053,8049,50,"Pitampura","Byway","IndividualHouse",1990,"Other",2006,7,"NewHouse"
"0785",255000,586,932,11367,90,"India Gate","Byway","IndividualHouse",2002,"Other",2006,8,"NewHouse"
"0786",142500,440,762,13350,100,"Timarpur","Byway","IndividualHouse",1974,"SemiPrivate",2006,5,"NewHouse"
"0787",197900,480,528,17871,NA,"Tilak Nagar","Byway","IndividualHouse",1967,"Other",2009,6,"NewHouse"
"0788",225000,433,0,12394,NA,"Karol Bagh","Byway","IndividualHouse",2003,"Other",2007,7,"ThirdResale"
"0789",143000,452,1324,25095,65,"Dhaula Kuan","Byway","IndividualHouse",1968,"Other",2009,5,"FirstResale"
"0790",142600,576,231,13101,74,"RK Puram","Byway","MultiStoreyBuilding",1965,"Other",2008,5,"NewHouse"
"0791",107500,392,0,7200,60,"RK Puram","Byway","IndividualHouse",1955,"Other",2010,5,"NewHouse"
"0792",168000,576,988,14175,NA,"Timarpur","Byway","IndividualHouse",1956,"Other",2006,5,"NewHouse"
"0793",262000,757,1456,12461,89,"Yamuna Vihar","Byway","IndividualHouse",1994,"PrivateBuilder",2006,8,"NewHouse"
"0794",55000,0,0,5600,70,"Rajendra Nagar","Byway","TwoStoreyHouse",1930,"Other",2010,4,"NewHouse"
"0795",311500,431,341,15660,NA,"Ina Colony","Byway","IndividualHouse",1939,"Other",2008,7,"NewHouse"
"0796",217000,450,35,21000,NA,"Ina Colony","Byway","IndividualHouse",1953,"SemiPrivate",2007,6,"SecondResale"
"0797",129000,450,492,8724,109,"Timarpur","Byway","IndividualHouse",1968,"Other",2007,5,"NewHouse"
"0798",277500,556,1153,7313,60,"Okhla Indl Estate","Byway","RowHousesE",2005,"Other",2007,9,"NewHouse"
"0799",149900,528,176,17755,134,"Jama Masjid","Byway","IndividualHouse",1959,"Other",2006,5,"NewHouse"
"0800",295493,860,0,10226,61,"India Gate","Byway","IndividualHouse",2008,"Other",2009,8,"NewHouse"
"0801",101000,288,0,7200,60,"Rajendra Nagar","Byway","IndividualHouse",1920,"Other",2007,5,"NewHouse"
"0802",198900,740,0,10402,94,"India Gate","Byway","IndividualHouse",2009,"Other",2010,7,"NewHouse"
"0803",122500,560,0,11340,60,"Burari","Byway","TwoStoreyHouse",1885,"Other",2010,4,"NewHouse"
"0804",129900,308,708,7100,73,"RK Puram","Byway","IndividualHouse",1957,"Other",2006,5,"NewHouse"
"0805",226000,650,738,7050,NA,"Bawana","Byway","IndividualHouse",2001,"Other",2007,7,"NewHouse"
"0806",147000,564,747,9069,73,"Lodhi Colony","Byway","IndividualHouse",1992,"Other",2010,6,"NewHouse"
"0807",64500,216,0,10800,60,"Burari","Byway","IndividualHouse",1927,"Other",2007,4,"NewHouse"
"0808",190000,495,416,14803,NA,"Tilak Nagar","Byway","IndividualHouse",1971,"GovernmentBuild",2006,6,"NewHouse"
"0809",165000,296,371,9150,101,"RK Puram","Byway","IndividualHouse",1962,"Other",2008,6,"NewHouse"
"0810",167000,418,1285,9600,80,"RK Puram","Byway","IndividualHouse",1953,"Other",2009,6,"NewHouse"
"0811",270000,1025,0,9000,75,"Bawana","Byway","IndividualHouse",2006,"Other",2007,8,"NewHouse"
"0812",198500,672,0,7301,64,"Jama Masjid","Byway","IndividualHouse",2003,"Other",2009,7,"NewHouse"
"0813",207500,612,625,10240,79,"Tilak Nagar","Byway","IndividualHouse",1980,"Other",2006,6,"NewHouse"
"0814",143750,440,958,4928,NA,"Model Town","Byway","RowHousesE",1976,"Other",2009,6,"NewHouse"
"0815",109000,246,731,7922,68,"RK Puram","Byway","IndividualHouse",1953,"Other",2010,5,"SecondResale"
"0816",179900,776,404,11700,90,"Tilak Nagar","Byway","IndividualHouse",1968,"Other",2006,6,"NewHouse"
"0817",199900,569,1106,4274,35,"Bawana","Byway","RowHousesE",2006,"Other",2007,7,"FirstResale"
"0818",212900,782,24,10084,84,"India Gate","Byway","IndividualHouse",2005,"Other",2006,7,"FirstResale"
"0819",271000,525,1000,10944,81,"Yamuna Vihar","Byway","IndividualHouse",1994,"Other",2008,7,"NewHouse"
"0820",315000,696,986,9200,80,"Yamuna Vihar","Byway","IndividualHouse",1998,"Other",2008,8,"NewHouse"
"0821",207500,319,1277,16321,47,"RK Puram","Byway","IndividualHouse",1957,"Other",2006,5,"NewHouse"
"0822",135500,384,400,9750,75,"RK Puram","Byway","IndividualHouse",1967,"Other",2006,5,"NewHouse"
"0823",241000,438,812,8125,65,"Bawana","Byway","IndividualHouse",2006,"Other",2009,7,"NewHouse"
"0824",157500,498,1270,17600,NA,"RK Puram","Byway","IndividualHouse",1960,"Other",2009,6,"NewHouse"
"0825",150000,0,1440,7711,42,"Jama Masjid","Byway","MultiStoreyBuilding",1977,"Other",2007,4,"SecondResale"
"0826",348000,870,1074,9452,82,"Yamuna Vihar","Byway","IndividualHouse",1997,"Other",2006,8,"NewHouse"
"0827",223500,608,486,11250,68,"India Gate","Byway","IndividualHouse",2001,"Other",2008,7,"NewHouse"
"0828",118500,440,0,6204,60,"Rohini","Byway","IndividualHouse",1912,"Other",2006,4,"NewHouse"
"0829",115000,288,312,7800,66,"RK Puram","Byway","IndividualHouse",1964,"Other",2006,5,"SecondResale"
"0830",118400,308,0,8263,59,"Rajendra Nagar","Byway","IndividualHouse",1920,"SemiPrivate",2007,6,"NewHouse"
"0831",109900,440,197,4800,40,"Rajendra Nagar","Byway","IndividualHouse",1916,"Other",2007,4,"NewHouse"
"0832",158500,300,0,14000,80,"Ina Colony","Byway","IndividualHouse",1950,"PrivateBuilder",2009,6,"ThirdResale"
"0833",235000,540,626,13728,120,"Jama Masjid","Byway","IndividualHouse",1935,"Other",2008,6,"NewHouse"
"0834",241500,439,226,39104,73,"Dhaula Kuan","Byway","IndividualHouse",1954,"Other",2008,7,"NewHouse"
"0835",147000,440,257,2308,24,"Model Town","Byway","RowHousesE",1974,"Other",2009,6,"NewHouse"
"0836",158900,440,438,11616,NA,"Timarpur","Byway","IndividualHouse",1978,"PrivateBuilder",2010,6,"SecondResale"
"0837",184100,527,353,7750,NA,"Karol Bagh","Byway","IndividualHouse",2002,"Other",2009,8,"NewHouse"
"0838",239686,670,1351,12822,48,"Vasant Vihar","Byway","IndividualHouse",2003,"Other",2009,7,"SecondResale"
"0839",144000,504,747,9180,NA,"Lodhi Colony","Byway","IndividualHouse",1983,"SemiPrivate",2007,5,"NewHouse"
"0840",131000,440,375,6000,60,"Chhatarpur","Byway","IndividualHouse",1941,"Other",2007,6,"NewHouse"
"0841",280000,947,0,14154,109,"Okhla Indl Estate","Byway","IndividualHouse",2006,"Other",2007,7,"FirstResale"
"0842",285000,541,700,10678,85,"Yamuna Vihar","Byway","IndividualHouse",1992,"Other",2007,8,"NewHouse"
"0843",290000,752,56,12257,65,"Yamuna Vihar","Byway","IndividualHouse",1995,"Other",2007,8,"NewHouse"
"0844",150000,490,1116,9991,NA,"Timarpur","Frontage road","IndividualHouse",1976,"GovernmentBuild",2009,4,"NewHouse"
"0845",130000,450,702,9764,57,"Timarpur","Frontage road","IndividualHouse",1967,"Other",2008,5,"NewHouse"
"0846",275000,569,1518,12800,NA,"Lodhi Colony","Byway","IndividualHouse",1989,"Other",2009,7,"NewHouse"
"0847",275000,482,1373,3842,44,"Ina Colony","Byway","RowHousesE",2004,"Other",2008,8,"NewHouse"
"0848",156500,442,189,8400,70,"RK Puram","Byway","IndividualHouse",1957,"Other",2009,6,"NewHouse"
"0849",319000,758,1422,11302,69,"Mundka","Byway","IndividualHouse",2005,"Other",2006,8,"FirstResale"
"0850",208900,508,994,13125,75,"India Gate","Byway","IndividualHouse",1997,"Other",2008,6,"NewHouse"
"0851",117500,205,0,9900,90,"Burari","Byway","IndividualHouse",1880,"Other",2007,6,"NewHouse"
"0852",98300,420,0,7200,60,"RK Puram","Byway","IndividualHouse",1950,"Other",2008,5,"NewHouse"
"0853",205000,486,454,13600,85,"RK Puram","Byway","IndividualHouse",1965,"Other",2009,7,"NewHouse"
"0854",174000,462,0,8400,80,"RK Puram","Byway","IndividualHouse",1962,"PrivateBuilder",2008,6,"SecondResale"
"0855",195000,551,156,12046,NA,"Tilak Nagar","Byway","IndividualHouse",1976,"Other",2007,6,"NewHouse"
"0856",257000,620,976,10994,88,"Lodhi Colony","Byway","IndividualHouse",2005,"Other",2009,8,"SecondResale"
"0857",169000,460,0,8773,57,"Karol Bagh","Byway","IndividualHouse",1997,"Other",2007,6,"NewHouse"
"0858",139000,297,616,9000,72,"RK Puram","Byway","IndividualHouse",1956,"Other",2008,6,"NewHouse"
"0859",95000,420,440,10615,107,"Burari","Driveway","TwoStoreyHouse",1900,"Other",2009,3,"SecondResale"
"0860",189000,527,20,8529,65,"Lodhi Colony","Byway","IndividualHouse",2001,"Other",2009,7,"NewHouse"
"0861",141000,400,120,19138,140,"Karol Bagh","Byway","IndividualHouse",1951,"Other",2010,4,"NewHouse"
"0862",109500,308,0,6600,60,"RK Puram","Trunk road","IndividualHouse",1962,"Other",2009,5,"NewHouse"
"0863",153500,405,1201,4500,32,"Vasant Vihar","Byway","RowHousesE",1998,"Other",2006,6,"NewHouse"
"0864",183900,506,450,3735,35,"Bawana","Byway","RowHousesE",1999,"Other",2006,7,"NewHouse"
"0865",79900,0,0,5586,60,"Burari","Frontage road","IndividualHouse",1920,"SemiPrivate",2008,6,"SecondResale"
"0866",124000,240,0,9000,50,"Burari","Driveway","IndividualHouse",1880,"SemiPrivate",2006,5,"SecondResale"
"0867",94000,0,0,6342,54,"Timarpur","Frontage road","IndividualHouse",1875,"Other",2010,5,"NewHouse"
"0868",244400,349,0,24090,NA,"Dhaula Kuan","Byway","IndividualHouse",1940,"Other",2010,7,"NewHouse"
"0869",110500,0,329,3880,40,"Burari","Byway","IndividualHouse",1945,"Other",2007,5,"NewHouse"
"0870",139400,260,480,9250,80,"RK Puram","Byway","IndividualHouse",1954,"Other",2007,5,"NewHouse"
"0871",157000,576,0,7200,60,"Burari","Byway","IndividualHouse",1920,"Other",2006,7,"NewHouse"
"0872",178000,476,0,9206,77,"Lodhi Colony","Byway","IndividualHouse",1985,"Other",2010,6,"NewHouse"
"0873",194500,457,402,9453,NA,"Lodhi Colony","Parkway","IndividualHouse",1993,"Other",2010,7,"NewHouse"
"0874",120000,308,331,6000,50,"Burari","Byway","IndividualHouse",1948,"Other",2007,3,"NewHouse"
"0875",130000,275,210,10267,55,"Chhatarpur","Dual carriageway","IndividualHouse",1918,"Society",2008,6,"NewHouse"
"0876",582933,1020,0,13891,107,"Okhla Indl Estate","Byway","IndividualHouse",2008,"Other",2009,9,"FirstResale"
"0877",302000,750,482,9572,NA,"Yamuna Vihar","Byway","IndividualHouse",1990,"Other",2007,8,"NewHouse"
"0878",309000,691,0,13418,108,"Okhla Indl Estate","Byway","IndividualHouse",2004,"Other",2006,8,"NewHouse"
"0879",148000,504,751,7917,NA,"Jama Masjid","Byway","IndividualHouse",1976,"PrivateBuilder",2007,6,"NewHouse"
"0880",176000,551,980,13811,54,"Pitampura","Byway","IndividualHouse",1987,"Other",2006,6,"NewHouse"
"0881",125000,440,765,2368,24,"Chanakyapuri","Byway","RowHousesE",1970,"Other",2009,5,"NewHouse"
"0882",130000,572,384,7134,60,"RK Puram","Byway","IndividualHouse",1955,"SemiPrivate",2007,5,"NewHouse"
"0883",169990,397,28,10237,65,"Karol Bagh","Dual carriageway","IndividualHouse",2005,"Other",2006,6,"FirstResale"
"0884",213000,606,712,8400,70,"India Gate","Byway","IndividualHouse",2004,"Other",2010,7,"NewHouse"
"0885",144000,352,0,9525,75,"India Gate","Byway","IndividualHouse",1995,"Other",2008,5,"NewHouse"
"0886",118500,0,816,11841,81,"Jama Masjid","Byway","MultiStoreyBuilding",1990,"Other",2007,6,"NewHouse"
"0887",138000,240,180,7200,60,"RK Puram","Byway","IndividualHouse",1950,"PrivateBuilder",2009,5,"NewHouse"
"0888",437154,706,1410,20431,56,"Okhla Indl Estate","Byway","IndividualHouse",2005,"Other",2006,9,"FirstResale"
"0889",230000,660,668,9066,73,"India Gate","Byway","IndividualHouse",1999,"PrivateBuilder",2008,8,"NewHouse"
"0890",82000,528,0,10206,74,"Jama Masjid","Byway","IndividualHouse",1952,"Other",2009,3,"NewHouse"
"0891",85000,280,247,7200,60,"Burari","Byway","IndividualHouse",1910,"Other",2009,5,"NewHouse"
"0892",214900,510,624,11316,80,"Pitampura","Byway","IndividualHouse",2002,"Other",2010,7,"NewHouse"
"0893",216837,484,24,9100,70,"India Gate","Byway","IndividualHouse",2004,"Other",2006,7,"NewHouse"
"0894",153000,756,860,8712,64,"RK Puram","Byway","IndividualHouse",1957,"Other",2009,5,"NewHouse"
"0895",168000,1356,1159,32463,NA,"Vasant Vihar","Byway","TwoStoreyHouse",1961,"Other",2007,4,"NewHouse"
"0896",210000,500,790,13175,85,"Tilak Nagar","Byway","IndividualHouse",1978,"SemiPrivate",2010,6,"NewHouse"
"0897",181000,484,663,10140,78,"Tilak Nagar","Byway","IndividualHouse",1974,"PrivateBuilder",2006,6,"NewHouse"
"0898",315000,440,297,10570,70,"Ina Colony","Byway","IndividualHouse",1932,"Other",2007,8,"NewHouse"
"0899",135960,600,943,7032,NA,"RK Puram","Byway","MultiStoreyBuilding",1979,"Other",2006,5,"NewHouse"
"0900",164500,528,0,3951,40,"Bawana","Byway","RowHousesE",2009,"Other",2009,6,"FirstResale"
"0901",167000,472,196,10004,100,"RK Puram","Byway","IndividualHouse",1964,"Other",2009,6,"NewHouse"
"0902",139000,552,0,5362,53,"Ina Colony","Byway","IndividualHouse",1910,"Other",2007,5,"NewHouse"
"0903",153500,495,788,10140,78,"Tilak Nagar","Byway","IndividualHouse",1975,"SemiPrivate",2006,5,"NewHouse"
"0904",260400,527,919,10593,59,"Yamuna Vihar","Byway","IndividualHouse",1996,"Other",2010,7,"NewHouse"
"0905",78000,189,0,6402,60,"Rajendra Nagar","Byway","IndividualHouse",1920,"GovernmentBuild",2009,5,"NewHouse"
"0906",103200,0,0,5500,55,"Burari","Byway","IndividualHouse",1956,"SemiPrivate",2007,4,"NewHouse"
"0907",162500,516,660,11120,NA,"Wazirpur","Byway","IndividualHouse",1984,"Other",2008,6,"NewHouse"
"0908",104900,392,392,9738,60,"Jama Masjid","Byway","IndividualHouse",1924,"Other",2006,5,"NewHouse"
"0909",215000,529,1246,16635,NA,"Tilak Nagar","Byway","IndividualHouse",1977,"Other",2009,6,"NewHouse"
"0910",424870,1052,1150,9965,77,"India Gate","Byway","IndividualHouse",2006,"Other",2007,8,"FirstResale"
"0911",140000,480,0,10300,50,"Burari","Dual carriageway","IndividualHouse",1921,"PrivateBuilder",2010,7,"NewHouse"
"0912",127000,308,218,5000,50,"Rohini","Byway","IndividualHouse",1924,"Other",2010,5,"NewHouse"
"0913",193879,662,0,6762,64,"India Gate","Byway","IndividualHouse",2006,"Other",2006,7,"FirstResale"
"0914",170000,487,0,10192,102,"Tilak Nagar","Byway","IndividualHouse",1968,"PrivateBuilder",2006,7,"NewHouse"
"0915",155000,308,374,7931,70,"RK Puram","Byway","IndividualHouse",1960,"Other",2008,5,"NewHouse"
"0916",79500,308,0,9100,50,"Chhatarpur","Dual carriageway","IndividualHouse",1930,"Other",2008,5,"NewHouse"
"0917",147500,276,830,9937,75,"Jama Masjid","Byway","IndividualHouse",1965,"Other",2008,5,"NewHouse"
"0918",153900,530,300,7892,55,"Lodhi Colony","Byway","RowHousesE",1993,"Other",2008,6,"NewHouse"
"0919",359100,380,428,12168,78,"Ina Colony","Byway","IndividualHouse",1934,"Other",2007,8,"FourthResale"
"0920",213250,583,144,10140,78,"Tilak Nagar","Dual carriageway","IndividualHouse",1998,"Other",2009,7,"NewHouse"
"0921",179000,0,1200,10800,60,"Jama Masjid","Byway","MultiStoreyBuilding",1987,"Other",2009,5,"FourthResale"
"0922",131000,281,292,11409,60,"Jama Masjid","Byway","IndividualHouse",1949,"Other",2009,5,"NewHouse"
"0923",259500,180,774,7259,61,"Ina Colony","Byway","IndividualHouse",1945,"SemiPrivate",2007,6,"NewHouse"
"0924",149900,500,734,12537,NA,"RK Puram","Byway","IndividualHouse",1971,"Other",2010,5,"NewHouse"
"0925",204000,577,679,10335,78,"India Gate","Byway","IndividualHouse",1999,"Other",2009,7,"NewHouse"
"0926",134900,624,0,6000,50,"Chhatarpur","Byway","IndividualHouse",1937,"Other",2009,6,"NewHouse"
"0927",306000,772,1218,11478,98,"Okhla Indl Estate","Byway","IndividualHouse",2007,"Other",2010,8,"NewHouse"
"0928",82000,294,0,8400,60,"Lodhi Colony","Frontage road","IndividualHouse",1950,"Other",2009,4,"NewHouse"
"0929",215000,560,690,12209,71,"Vasant Vihar","Byway","IndividualHouse",2001,"Other",2009,6,"NewHouse"
"0930",132500,672,1148,7931,70,"RK Puram","Byway","IndividualHouse",1959,"PrivateBuilder",2009,5,"NewHouse"
"0931",134432,680,0,17120,80,"Dhaula Kuan","Frontage road","IndividualHouse",1959,"Other",2008,4,"NewHouse"
"0932",202665,474,0,6792,40,"Okhla Indl Estate","Byway","RowHousesE",2005,"Other",2006,7,"FirstResale"
"0933",213000,425,513,9317,75,"Lodhi Colony","Byway","IndividualHouse",1993,"Other",2009,7,"NewHouse"
"0934",124000,306,0,8280,57,"RK Puram","Byway","IndividualHouse",1950,"PrivateBuilder",2007,6,"NewHouse"
"0935",205000,480,1200,10603,NA,"Tilak Nagar","Byway","IndividualHouse",1977,"Other",2010,6,"NewHouse"
"0936",164500,564,328,11777,96,"Timarpur","Byway","IndividualHouse",1966,"Other",2006,5,"SecondResale"
"0937",283463,712,80,15306,93,"Pitampura","Byway","IndividualHouse",2006,"Other",2007,8,"FirstResale"
"0938",173900,564,0,8846,68,"India Gate","Byway","IndividualHouse",2005,"Other",2006,6,"FirstResale"
"0939",237500,550,865,12925,NA,"RK Puram","Byway","IndividualHouse",1970,"Other",2008,6,"NewHouse"
"0940",169000,672,0,14762,NA,"Karol Bagh","Frontage road","IndividualHouse",1948,"Other",2006,5,"NewHouse"
"0941",92000,0,553,1533,21,"Tughlaqabad Extention","Byway","RowHouses",1970,"Other",2006,5,"SecondResale"
"0942",134500,300,784,10205,69,"RK Puram","Byway","IndividualHouse",1962,"Other",2006,5,"NewHouse"
"0943",239000,504,495,5306,44,"Mundka","Byway","RowHousesE",1987,"Other",2006,7,"NewHouse"
"0944",129000,544,932,6970,85,"Timarpur","Frontage road","IndividualHouse",1961,"Other",2007,4,"NewHouse"
"0945",295000,870,0,18386,87,"Burari","Byway","IndividualHouse",1880,"Other",2008,7,"NewHouse"
"0946",99500,264,0,7892,55,"Lodhi Colony","Byway","RowHousesE",1979,"Other",2010,6,"NewHouse"
"0947",181000,463,0,8063,NA,"Karol Bagh","Byway","IndividualHouse",2000,"Other",2007,6,"SecondResale"
"0948",155835,440,0,11103,85,"India Gate","Byway","IndividualHouse",2006,"Other",2007,7,"FirstResale"
"0949",144000,225,0,8850,65,"Burari","Byway","IndividualHouse",1916,"Other",2006,7,"NewHouse"
"0950",275500,878,0,10240,80,"Okhla Indl Estate","Byway","IndividualHouse",2005,"Other",2006,8,"NewHouse"
"0951",333168,779,0,14774,108,"Yamuna Vihar","Byway","IndividualHouse",1999,"Other",2010,9,"NewHouse"
"0952",190000,570,20,8487,63,"India Gate","Byway","IndividualHouse",2004,"Other",2009,7,"NewHouse"
"0953",171000,766,0,11070,82,"Vasant Vihar","Byway","MultiStoreyBuilding",1988,"Other",2006,7,"ThirdResale"
"0954",141000,420,697,4426,NA,"India Gate","Byway","RowHousesE",2004,"Other",2008,6,"NewHouse"
"0955",284000,880,1124,10655,85,"Okhla Indl Estate","Byway","IndividualHouse",2003,"Other",2009,8,"NewHouse"
"0956",91000,210,0,9786,60,"Rajendra Nagar","Byway","IndividualHouse",1922,"Other",2006,3,"NewHouse"
"0957",136500,420,686,4435,37,"India Gate","Byway","RowHousesE",2003,"Other",2008,6,"NewHouse"
"0958",107000,210,0,9906,57,"Burari","Byway","IndividualHouse",1925,"Other",2006,4,"ThirdResale"
"0959",210000,676,0,9000,75,"Bawana","Byway","IndividualHouse",2008,"Other",2009,8,"NewHouse"
